33.759998,25.080000,32.380001,32.380001,22.299999,19.820000,30.920000,21.400000,16.980000,20.779999,22.299999,22.020000,22.020000,20.779999,22.600000,15.339999,15.780000,14.480000,10.219999,13.040000,11.440000,8.860000,8.080000,8.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,5.100000,3.620000,5.100000,7.240000,8.080000,8.860000,9.559999,10.860000,11.440000,11.440000,12.000000,12.540000,13.040000,13.540000,13.540000,13.540000,13.040000,12.000000,10.860000,10.860000,10.219999,9.559999,9.559999,9.559999,8.860000,8.860000,8.080000,7.240000,6.260000,6.260000,5.100000
25.340000,25.599998,31.559999,35.459999,44.180000,33.759998,28.500000,35.099998,7.240000,11.440000,18.459999,25.599998,29.619999,40.619999,14.480000,19.480000,22.600000,22.020000,46.360001,7.240000,5.100000,17.719999,0.000000,0.000000,3.620000,6.260000,5.100000,0.000000,0.000000,0.000000,3.620000,5.100000,3.620000,0.000000,0.000000,3.620000,5.100000,8.080000,8.860000,12.000000,12.000000,12.540000,12.540000,12.000000,14.480000,12.000000,13.540000,13.040000,13.540000,14.020000,12.540000,10.860000,9.559999,8.860000,7.240000,7.240000,5.100000,6.260000,6.260000,7.240000,7.240000,6.260000,5.100000,5.100000
45.779999,40.619999,36.919998,38.639999,35.639999,27.559999,24.279999,22.600000,8.860000,10.860000,15.780000,25.599998,24.539999,20.779999,28.500000,18.100000,21.100000,22.020000,14.920000,12.000000,15.339999,9.559999,10.860000,6.260000,7.240000,0.000000,3.620000,6.260000,5.100000,5.100000,3.620000,0.000000,3.620000,3.620000,3.620000,5.100000,6.260000,8.080000,10.219999,12.000000,12.540000,14.020000,14.020000,13.040000,13.540000,14.480000,13.540000,14.020000,13.540000,14.020000,13.540000,12.540000,12.000000,11.440000,10.219999,9.559999,8.860000,8.080000,7.240000,7.240000,6.260000,5.100000,5.100000,3.620000
41.579998,35.639999,34.139999,30.279999,21.100000,10.860000,14.020000,12.000000,9.559999,8.860000,7.240000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,3.620000,5.100000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.180000,28.039999,32.180000,34.340000,28.500000,22.020000,12.540000,8.860000,10.860000,10.219999,8.080000,7.240000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,6.260000,7.240000,7.240000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,5.100000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.840000,28.039999,20.459999,14.020000,7.240000,8.860000,7.240000,6.260000,6.260000,10.219999,12.540000,14.020000,12.000000,10.219999,9.559999,9.559999,6.260000,7.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,7.240000,8.860000,10.219999,10.219999,10.219999,9.559999,9.559999,8.860000,8.860000,8.080000,8.080000,8.080000,8.080000,7.240000,7.240000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.340000,25.599998,30.279999,33.959999,33.180000,27.320000,20.459999,13.040000,8.860000,9.559999,7.240000,6.260000,17.359999,16.180000,21.100000,17.719999,23.180000,18.799999,14.480000,10.860000,11.440000,7.240000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,5.100000,6.260000,6.260000,8.080000,8.860000,8.080000,8.080000,8.860000,9.559999,10.219999,10.860000,11.440000,10.860000,10.219999,9.559999,8.860000,8.080000,8.080000,8.080000,8.080000,8.080000,7.240000,7.240000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000
23.459999,26.340000,27.799999,26.099998,23.180000,16.580000,10.860000,8.080000,7.240000,10.219999,8.080000,7.240000,14.480000,22.879999,13.040000,20.779999,14.020000,23.740000,25.340000,20.779999,12.000000,8.080000,12.000000,13.040000,6.260000,0.000000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,6.260000,9.559999,12.000000,13.540000,14.020000,13.540000,12.540000,12.540000,12.540000,13.040000,13.540000,13.040000,13.040000,12.540000,12.000000,10.860000,10.219999,9.559999,8.860000,8.080000,7.240000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,0.000000
30.059999,30.059999,27.320000,21.719999,15.339999,9.559999,7.240000,10.860000,22.020000,16.580000,11.440000,7.240000,21.100000,22.020000,15.780000,21.719999,15.339999,14.020000,14.480000,11.440000,9.559999,9.559999,8.080000,5.100000,3.620000,0.000000,0.000000,0.000000,3.620000,5.100000,3.620000,0.000000,0.000000,3.620000,5.100000,7.240000,8.080000,10.219999,11.440000,12.000000,12.540000,12.000000,12.000000,10.860000,10.219999,9.559999,9.559999,8.860000,8.080000,8.080000,7.240000,7.240000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000
29.619999,27.080000,30.059999,31.559999,31.559999,26.599998,22.299999,17.359999,12.540000,14.020000,17.719999,20.139999,7.240000,16.580000,18.799999,22.020000,22.879999,21.100000,24.820000,13.540000,9.559999,12.000000,10.219999,8.860000,10.219999,12.000000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,5.100000,6.260000,5.100000,5.100000,6.260000,7.240000,8.080000,9.559999,10.219999,10.860000,11.440000,11.440000,11.440000,10.860000,10.860000,10.860000,11.440000,11.440000,10.860000,10.860000,10.860000,10.219999,9.559999,8.860000,8.080000,8.080000,7.240000,7.240000,6.260000,6.260000
24.279999,25.080000,23.459999,18.799999,14.020000,10.860000,8.080000,8.080000,8.080000,13.040000,11.440000,14.920000,19.820000,18.799999,20.139999,20.139999,19.480000,16.580000,13.040000,8.860000,5.100000,0.000000,0.000000,0.000000,0.000000,5.100000,7.240000,8.080000,8.860000,8.080000,9.559999,10.860000,10.860000,10.219999,9.559999,8.080000,8.080000,8.080000,8.860000,8.860000,8.860000,8.860000,8.860000,8.080000,7.240000,7.240000,6.260000,6.260000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
