28.260000,45.639999,53.939999,50.279999,50.680000,47.059998,41.419998,35.459999,32.180000,50.160000,15.780000,8.080000,10.860000,14.020000,17.359999,17.719999,16.580000,14.020000,8.860000,0.000000,0.000000,5.100000,9.559999,13.040000,15.780000,13.540000,15.780000,16.980000,17.359999,18.100000,19.139999,19.480000,19.139999,18.100000,16.980000,14.920000,14.020000,13.540000,12.540000,12.000000,10.860000,10.860000,10.219999,8.860000,8.080000,7.240000,7.240000,6.260000,6.260000,6.260000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.059998,55.959999,53.699997,49.899998,44.180000,38.639999,31.340000,15.339999,8.080000,11.440000,14.480000,16.580000,18.799999,19.820000,19.820000,19.139999,15.339999,9.559999,6.260000,3.620000,0.000000,0.000000,3.620000,5.100000,6.260000,9.559999,12.000000,13.540000,14.480000,15.780000,16.180000,15.780000,16.180000,15.780000,15.339999,14.920000,14.020000,13.040000,13.040000,13.540000,14.020000,14.480000,14.020000,13.040000,11.440000,10.219999,8.860000,7.240000,6.260000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.200001,37.619999,29.840000,14.920000,3.620000,5.100000,10.860000,14.920000,16.180000,17.359999,17.359999,14.920000,12.540000,9.559999,5.100000,0.000000,3.620000,6.260000,8.080000,10.219999,12.540000,12.000000,12.000000,11.440000,12.000000,14.480000,15.339999,16.180000,16.180000,14.920000,14.920000,13.540000,12.000000,10.860000,9.559999,8.860000,8.080000,7.240000,6.260000,8.080000,8.860000,8.860000,7.240000,7.240000,8.080000,8.080000,8.080000,7.240000,6.260000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.059999,44.320000,66.459999,63.619999,64.760002,55.259998,42.360001,31.959999,19.139999,10.219999,13.540000,19.139999,22.299999,18.459999,18.100000,16.980000,13.540000,9.559999,7.240000,0.000000,0.000000,0.000000,0.000000,3.620000,6.260000,7.240000,9.559999,10.860000,13.540000,16.180000,17.719999,18.459999,18.100000,17.719999,17.719999,17.719999,15.780000,15.339999,13.540000,13.540000,12.000000,11.440000,11.440000,10.860000,10.219999,9.559999,8.860000,8.080000,8.080000,8.080000,8.080000,6.260000,6.260000,5.100000,3.620000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,5.100000,3.620000,0.000000
23.459999,22.299999,19.480000,16.180000,11.440000,7.240000,3.620000,0.000000,0.000000,3.620000,6.260000,10.219999,14.020000,17.719999,20.459999,22.600000,23.740000,24.000000,24.000000,23.459999,22.879999,22.299999,21.719999,21.100000,20.139999,19.139999,18.100000,16.980000,15.780000,14.920000,14.020000,13.040000,12.000000,11.440000,10.219999,9.559999,8.860000,8.080000,7.240000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.260000,31.139999,51.320000,72.220001,80.860001,83.099998,76.459999,67.519997,52.320000,34.340000,22.879999,21.100000,17.719999,20.139999,22.600000,18.799999,19.820000,19.480000,16.980000,13.040000,8.080000,0.000000,3.620000,8.080000,11.440000,13.540000,14.480000,15.339999,16.980000,19.480000,22.020000,23.740000,24.820000,24.820000,24.539999,23.459999,22.600000,21.400000,20.459999,19.139999,18.100000,16.980000,15.780000,14.920000,14.020000,13.040000,12.000000,10.860000,10.219999,9.559999,8.860000,8.080000,7.240000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000
23.740000,16.580000,17.719999,15.339999,8.080000,0.000000,0.000000,5.100000,8.080000,10.219999,11.440000,13.040000,15.780000,16.580000,17.719999,19.139999,20.139999,21.400000,22.600000,21.400000,20.779999,19.820000,18.459999,16.580000,16.980000,15.339999,15.780000,13.540000,13.540000,13.540000,13.040000,12.000000,10.860000,10.860000,9.559999,10.219999,8.860000,8.080000,7.240000,6.260000,6.260000,6.260000,5.100000,3.620000,3.620000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,5.100000,3.620000,3.620000,3.620000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000
23.459999,22.600000,28.959999,20.779999,25.340000,39.320000,63.320000,71.199997,70.479996,63.619999,62.279999,49.639999,34.340000,22.879999,16.580000,10.860000,14.480000,12.000000,13.040000,9.559999,8.080000,5.100000,0.000000,0.000000,3.620000,6.260000,8.860000,10.860000,12.540000,13.040000,14.020000,13.040000,13.540000,14.020000,14.480000,15.780000,16.180000,16.580000,16.980000,14.920000,14.920000,14.480000,14.020000,13.540000,12.540000,10.860000,10.219999,10.219999,9.559999,8.860000,8.080000,8.080000,8.080000,6.260000,6.260000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000
21.400000,22.020000,21.719999,21.400000,20.779999,19.820000,19.139999,18.100000,16.980000,16.180000,15.339999,14.480000,13.540000,13.040000,12.000000,11.440000,10.860000,10.860000,10.219999,10.219999,9.559999,8.860000,8.080000,8.080000,7.240000,6.260000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.179998,35.639999,39.639999,61.639999,74.720001,84.360001,83.879997,76.979996,55.500000,33.180000,25.340000,7.240000,12.000000,16.180000,16.980000,15.339999,14.020000,12.540000,10.219999,6.260000,3.620000,0.000000,5.100000,8.860000,10.219999,13.540000,13.540000,15.339999,16.580000,18.459999,18.799999,18.799999,19.139999,16.980000,16.580000,14.480000,13.540000,12.540000,12.540000,14.020000,14.920000,15.339999,15.339999,14.920000,12.540000,12.000000,12.000000,10.860000,10.219999,10.219999,8.860000,8.860000,8.080000,8.080000,6.260000,5.100000,5.100000,5.100000,0.000000,3.620000,0.000000,0.000000,0.000000,3.620000
